,arrival_icao,flight_number,status,departure_airport,scheduled_time,terminal,aircraft_model,airline,departure_icao,departure_iata
843,EDDF,NH 5872,Expected,Paris,2022-06-16 10:40:00+02:00,1,Airbus A321,ANA,LFPG,CDG
844,EDDF,NH 5895,Expected,São Paulo,2022-06-16 10:50:00+02:00,1,Boeing 747-8,ANA,SBGR,GRU
845,EDDF,NH 6052,Expected,Berlin,2022-06-16 10:55:00+02:00,1,Airbus A321 NEO,ANA,EDDB,BER
846,EDDF,NH 6154,Expected,Milan,2022-06-16 10:25:00+02:00,1,Airbus A320 (sharklets),ANA,LIMC,MXP
847,EDDF,NH 6156,Expected,Vienna,2022-06-16 10:35:00+02:00,1,Airbus A321,ANA,LOWW,VIE
848,EDDF,NH 6168,Expected,Brussels,2022-06-16 10:30:00+02:00,1,Airbus A319,ANA,EBBR,BRU
849,EDDF,NH 6228,Expected,Münster,2022-06-16 10:55:00+02:00,1,Canadair CRJ 900NG,ANA,EDDG,FMO
850,EDDF,NH 6248,Expected,Zurich,2022-06-16 10:35:00+02:00,1,Airbus A320 (sharklets),ANA,LSZH,ZRH
851,EDDF,NZ 4217,Expected,Los Angeles,2022-06-16 10:50:00+02:00,1,Boeing 747,Air New Zealand,KLAX,LAX
852,EDDF,LH 6001,Expected,Zagreb,2022-06-16 10:40:00+02:00,1,Airbus A320,Lufthansa,LDZA,ZAG
853,EDDF,OS 7320,Expected,Los Angeles,2022-06-16 10:50:00+02:00,1,Boeing 747,Austrian,KLAX,LAX
854,EDDF,OU 5467,Expected,Berlin,2022-06-16 10:55:00+02:00,1,Airbus A321 NEO,Croatia,EDDB,BER
855,EDDF,OU 5941,Expected,Calgary,2022-06-16 10:55:00+02:00,1,Boeing 777-300ER,Croatia,CYYC,YYC
856,EDDF,OZ 9374,Expected,Zagreb,2022-06-16 10:40:00+02:00,1,Airbus A320,Asiana,LDZA,ZAG
857,EDDF,OS 8208,Expected,Calgary,2022-06-16 10:55:00+02:00,1,Boeing 777-300ER,Austrian,CYYC,YYC
858,EDDF,SK 3379,Expected,Barcelona,2022-06-16 10:10:00+02:00,1,Airbus A321,SAS,LEBL,BCN
859,EDDF,SK 9306,Expected,Zagreb,2022-06-16 10:40:00+02:00,1,Airbus A320,SAS,LDZA,ZAG
860,EDDF,SN 7251,Expected,Los Angeles,2022-06-16 10:50:00+02:00,1,Boeing 747,Brussels,KLAX,LAX
861,EDDF,SQ 2181,Expected,Milan,2022-06-16 10:25:00+02:00,1,Airbus A319,Singapore,LIMC,MXP
862,EDDF,SQ 2197,Expected,São Paulo,2022-06-16 10:50:00+02:00,1,Boeing 747-8,Singapore,SBGR,GRU
863,EDDF,SQ 2219,Expected,Berlin,2022-06-16 10:55:00+02:00,1,Airbus A321 NEO,Singapore,EDDB,BER
864,EDDF,SQ 2406,Expected,Zagreb,2022-06-16 10:40:00+02:00,1,Airbus A320,Singapore,LDZA,ZAG
865,EDDF,TP 6862,Expected,Zagreb,2022-06-16 10:40:00+02:00,1,Airbus A320,TAP Air Portugal,LDZA,ZAG
866,EDDF,TP 7717,Expected,Berlin,2022-06-16 10:55:00+02:00,1,Airbus A321 NEO,TAP Air Portugal,EDDB,BER
867,EDDF,TP 7863,Expected,Münster,2022-06-16 10:55:00+02:00,1,Canadair CRJ 900NG,TAP Air Portugal,EDDG,FMO
868,EDDF,UA 6899,Expected,Istanbul,2022-06-16 10:15:00+02:00,1,Airbus A330-200,United,LTFM,IST
869,EDDF,UA 7269,Expected,Zagreb,2022-06-16 10:40:00+02:00,1,Airbus A320,United,LDZA,ZAG
870,EDDF,UA 8584,Expected,Calgary,2022-06-16 10:55:00+02:00,1,Boeing 777-300ER,United,CYYC,YYC
871,EDDF,UA 8844,Expected,Los Angeles,2022-06-16 10:50:00+02:00,1,Boeing 747,United,KLAX,LAX
872,EDDF,UA 8877,Expected,Zurich,2022-06-16 10:35:00+02:00,1,Airbus A320,United,LSZH,ZRH
873,EDDF,UA 8945,Expected,Munich,2022-06-16 10:00:00+02:00,1,Airbus A321,United,EDDM,MUC
874,EDDF,UA 9063,Expected,Milan,2022-06-16 10:25:00+02:00,1,Airbus A319,United,LIMC,MXP
875,EDDF,UA 9213,Expected,Berlin,2022-06-16 10:55:00+02:00,1,Airbus A321 NEO,United,EDDB,BER
876,EDDF,UA 9304,Expected,Barcelona,2022-06-16 10:10:00+02:00,1,Airbus A321,United,LEBL,BCN
877,EDDF,4Y 801,Expected,Lamezia Terme,2022-06-16 11:05:00+02:00,1,Airbus A320,Airbus Transport International,LICA,SUF
878,EDDF,UA 9356,Expected,Paris,2022-06-16 10:40:00+02:00,1,Airbus A321,United,LFPG,CDG
879,EDDF,UA 9565,Expected,Münster,2022-06-16 10:55:00+02:00,1,Canadair CRJ 900NG,United,EDDG,FMO
880,EDDF,AC 7359,Expected,Linz,2022-06-16 11:35:00+02:00,1,Embraer 195,Air Canada,LOWL,LNZ
881,EDDF,AC 9100,Expected,Vancouver,2022-06-16 11:00:00+02:00,1,Boeing 747-400,Air Canada,CYVR,YVR
882,EDDF,AC 9118,Expected,Berlin,2022-06-16 11:55:00+02:00,1,Airbus A320 (Sharklets),Air Canada,EDDB,BER
883,EDDF,AC 9143,Expected,Palma De Mallorca,2022-06-16 11:00:00+02:00,1,Airbus A321,Air Canada,LEPA,PMI
884,EDDF,AC 9148,Expected,Leipzig,2022-06-16 11:35:00+02:00,1,Embraer 190,Air Canada,EDDP,LEJ
885,EDDF,AC 9178,Expected,Madrid,2022-06-16 11:00:00+02:00,1,Airbus A321,Air Canada,LEMD,MAD
886,EDDF,AC 9225,Expected,Stuttgart,2022-06-16 11:45:00+02:00,1,Airbus A319,Air Canada,EDDS,STR
887,EDDF,AC 9236,Expected,Hanover,2022-06-16 11:45:00+02:00,1,Airbus A319,Air Canada,EDDV,HAJ
888,EDDF,AC 9242,Expected,Duesseldorf,2022-06-16 11:25:00+02:00,1,Airbus A319,Air Canada,EDDL,DUS
889,EDDF,AC 9262,Expected,Dresden,2022-06-16 11:55:00+02:00,1,Canadair CRJ 900NG,Air Canada,EDDC,DRS
890,EDDF,AC 9272,Expected,Copenhagen,2022-06-16 11:10:00+02:00,1,Airbus A321,Air Canada,EKCH,CPH
891,EDDF,AC 9395,Expected,Toulouse-Blagnac,2022-06-16 11:50:00+02:00,1,Airbus A320 (Sharklets),Air Canada,LFBO,TLS
892,EDDF,AC 9403,Expected,Lyon,2022-06-16 11:45:00+02:00,1,Airbus A319,Air Canada,LFLL,LYS
893,EDDF,AC 9498,Expected,Milan,2022-06-16 11:55:00+02:00,1,Airbus A321,Air Canada,LIML,LIN
894,EDDF,AC 9541,Expected,Tel Aviv Yafo,2022-06-16 11:30:00+02:00,1,Airbus A321,Air Canada,LLBG,TLV
895,EDDF,AC 9968,Expected,Stockholm,2022-06-16 11:15:00+02:00,1,Bombardier CRJ900,Air Canada,ESSA,ARN
896,EDDF,AC 9074,Expected,Amsterdam,2022-06-16 11:10:00+02:00,1,Airbus A321 (Sharklets),Air Canada,EHAM,AMS
897,EDDF,AC 9079,Expected,Warsaw,2022-06-16 11:35:00+02:00,1,Canadair CRJ 900,Air Canada,EPWA,WAW
898,EDDF,CX 6700,Expected,Berlin,2022-06-16 11:55:00+02:00,1,Airbus A320 (Sharklets),Cathay Pacific,EDDB,BER
899,EDDF,CX 6708,Expected,Dresden,2022-06-16 11:55:00+02:00,1,Canadair CRJ 900NG,Cathay Pacific,EDDC,DRS
900,EDDF,CX 6710,Expected,Hanover,2022-06-16 11:45:00+02:00,1,Airbus A319,Cathay Pacific,EDDV,HAJ
901,EDDF,CX 6724,Expected,Stuttgart,2022-06-16 11:45:00+02:00,1,Airbus A319,Cathay Pacific,EDDS,STR
902,EDDF,EN 271,Expected,Milan,2022-06-16 11:55:00+02:00,1,Airbus A321,Air Dolomiti,LIML,LIN
903,EDDF,ET 1617,Expected,New York,2022-06-16 11:50:00+02:00,1,Airbus A340,ET,KJFK,JFK
904,EDDF,LH 6227,Expected,Stockholm,2022-06-16 11:15:00+02:00,1,Bombardier CRJ900,Lufthansa,ESSA,ARN
905,EDDF,LH 6913,Expected,Innsbruck,2022-06-16 11:45:00+02:00,1,Embraer 195,Lufthansa,LOWI,INN
906,EDDF,LH 6925,Expected,Graz,2022-06-16 11:45:00+02:00,1,Embraer 195,Lufthansa,LOWG,GRZ
907,EDDF,LH 7401,Expected,Pisa,2022-06-16 11:50:00+02:00,1,Embraer 195,Lufthansa,LIRP,PSA
908,EDDF,NH 5411,Expected,Amsterdam,2022-06-16 11:10:00+02:00,1,Airbus A320 NEO,ANA,EHAM,AMS
909,EDDF,NH 5421,Expected,Toulouse-Blagnac,2022-06-16 11:50:00+02:00,1,Airbus A320 (Sharklets),ANA,LFBO,TLS
910,EDDF,NH 5864,Expected,London,2022-06-16 11:35:00+02:00,1,Embraer 190,ANA,EGLC,LCY
911,EDDF,NH 6182,Expected,Copenhagen,2022-06-16 11:10:00+02:00,1,Airbus A321,ANA,EKCH,CPH
912,EDDF,NH 6212,Expected,Hamburg,2022-06-16 11:10:00+02:00,1,Airbus A320 (sharklets),ANA,EDDH,HAM
913,EDDF,NH 6214,Expected,Munich,2022-06-16 11:00:00+02:00,1,Airbus A320 (sharklets),ANA,EDDM,MUC
914,EDDF,NH 6226,Expected,Leipzig,2022-06-16 11:35:00+02:00,1,Embraer 190,ANA,EDDP,LEJ
915,EDDF,NH 6232,Expected,London,2022-06-16 11:05:00+02:00,1,Airbus A320 NEO,ANA,EGLL,LHR
916,EDDF,NH 6883,Expected,Linz,2022-06-16 11:35:00+02:00,1,Embraer 195,ANA,LOWL,LNZ
917,EDDF,NZ 4231,Expected,Vancouver,2022-06-16 11:00:00+02:00,1,Boeing 747-400,Air New Zealand,CYVR,YVR
918,EDDF,LO 5375,Expected,Warsaw,2022-06-16 11:35:00+02:00,1,Canadair CRJ 900,LOT - Polish,EPWA,WAW
919,EDDF,LX 4017,Expected,Vancouver,2022-06-16 11:00:00+02:00,1,Boeing 747-400,SWISS,CYVR,YVR
920,EDDF,MS 9004,Expected,Duesseldorf,2022-06-16 11:25:00+02:00,1,Airbus A319,EgyptAir,EDDL,DUS
921,EDDF,MS 9006,Expected,Warsaw,2022-06-16 11:35:00+02:00,1,Canadair CRJ 900,EgyptAir,EPWA,WAW
922,EDDF,LH 9451,Expected,Linz,2022-06-16 11:35:00+02:00,1,Embraer 195,Lufthansa,LOWL,LNZ
923,EDDF,OU 5449,Expected,Hamburg,2022-06-16 11:10:00+02:00,1,Airbus A320 (Sharklets),Croatia,EDDH,HAM
924,EDDF,SK 3383,Expected,Lyon,2022-06-16 11:45:00+02:00,1,Airbus A319,SAS,LFLL,LYS
925,EDDF,SK 3395,Expected,Madrid,2022-06-16 11:00:00+02:00,1,Airbus A321,SAS,LEMD,MAD
926,EDDF,SK 3627,Expected,Copenhagen,2022-06-16 11:10:00+02:00,1,Airbus A321,SAS,EKCH,CPH
927,EDDF,SK 3789,Expected,Toulouse-Blagnac,2022-06-16 11:50:00+02:00,1,Airbus A320 (sharklets),SAS,LFBO,TLS
928,EDDF,SN 7168,Expected,Tel Aviv Yafo,2022-06-16 11:30:00+02:00,1,Airbus A321,Brussels,LLBG,TLV
929,EDDF,SN 7233,Expected,New York,2022-06-16 11:50:00+02:00,1,Airbus A340,Brussels,KJFK,JFK
930,EDDF,SN 7237,Expected,Boston,2022-06-16 11:10:00+02:00,1,Airbus A340-300,Brussels,KBOS,BOS
931,EDDF,SQ 2009,Expected,Copenhagen,2022-06-16 11:10:00+02:00,1,Airbus A321,Singapore,EKCH,CPH
932,EDDF,SQ 2011,Expected,Hamburg,2022-06-16 11:10:00+02:00,1,Airbus A320 (Sharklets),Singapore,EDDH,HAM
933,EDDF,SQ 2021,Expected,Duesseldorf,2022-06-16 11:25:00+02:00,1,Airbus A319,Singapore,EDDL,DUS
934,EDDF,SQ 2063,Expected,Madrid,2022-06-16 11:00:00+02:00,1,Airbus A321,Singapore,LEMD,MAD
935,EDDF,SQ 2225,Expected,Munich,2022-06-16 11:00:00+02:00,1,Airbus A320 (Sharklets),Singapore,EDDM,MUC
936,EDDF,TG 7723,Expected,New York,2022-06-16 11:50:00+02:00,1,Airbus A340,Thai Airways International,KJFK,JFK
937,EDDF,TG 7953,Expected,Duesseldorf,2022-06-16 11:25:00+02:00,1,Airbus A319,Thai Airways International,EDDL,DUS
938,EDDF,TG 7957,Expected,Hanover,2022-06-16 11:45:00+02:00,1,Airbus A319,Thai Airways International,EDDV,HAJ
939,EDDF,TG 7965,Expected,Stuttgart,2022-06-16 11:45:00+02:00,1,Airbus A319,Thai Airways International,EDDS,STR
940,EDDF,TP 7509,Expected,Berlin,2022-06-16 11:55:00+02:00,1,Airbus A320 (Sharklets),TAP Air Portugal,EDDB,BER
941,EDDF,TP 7617,Expected,Copenhagen,2022-06-16 11:10:00+02:00,1,Airbus A321,TAP Air Portugal,EKCH,CPH
942,EDDF,TP 7653,Expected,Stuttgart,2022-06-16 11:45:00+02:00,1,Airbus A319,TAP Air Portugal,EDDS,STR
943,EDDF,TP 7699,Expected,Hamburg,2022-06-16 11:10:00+02:00,1,Airbus A320 (Sharklets),TAP Air Portugal,EDDH,HAM
944,EDDF,TP 7757,Expected,Duesseldorf,2022-06-16 11:25:00+02:00,1,Airbus A319,TAP Air Portugal,EDDL,DUS
945,EDDF,TP 7809,Expected,Hanover,2022-06-16 11:45:00+02:00,1,Airbus A319,TAP Air Portugal,EDDV,HAJ
946,EDDF,TP 7823,Expected,Dresden,2022-06-16 11:55:00+02:00,1,Canadair CRJ 900NG,TAP Air Portugal,EDDC,DRS
947,EDDF,TP 7845,Expected,Leipzig,2022-06-16 11:35:00+02:00,1,Embraer 190,TAP Air Portugal,EDDP,LEJ
948,EDDF,UA 8777,Expected,Stuttgart,2022-06-16 11:45:00+02:00,1,Airbus A319,United,EDDS,STR
949,EDDF,UA 8842,Expected,New York,2022-06-16 11:50:00+02:00,1,Airbus A340,United,KJFK,JFK
950,EDDF,UA 8858,Expected,Boston,2022-06-16 11:10:00+02:00,1,Airbus A340-300,United,KBOS,BOS
951,EDDF,UA 8873,Expected,Milan,2022-06-16 11:55:00+02:00,1,Airbus A321,United,LIML,LIN
952,EDDF,UA 8879,Expected,Denver,2022-06-16 11:50:00+02:00,1,Airbus A340,United,KDEN,DEN
953,EDDF,UA 8891,Expected,Lyon,2022-06-16 11:45:00+02:00,1,Airbus A319,United,LFLL,LYS
954,EDDF,UA 8931,Expected,Duesseldorf,2022-06-16 11:25:00+02:00,1,Airbus A319,United,EDDL,DUS
955,EDDF,UA 8937,Expected,Warsaw,2022-06-16 11:35:00+02:00,1,Canadair CRJ 900,United,EPWA,WAW
956,EDDF,UA 8939,Expected,Hamburg,2022-06-16 11:10:00+02:00,1,Airbus A320 (Sharklets),United,EDDH,HAM
957,EDDF,UA 8941,Expected,Hanover,2022-06-16 11:45:00+02:00,1,Airbus A319,United,EDDV,HAJ
958,EDDF,UA 8971,Expected,Berlin,2022-06-16 11:55:00+02:00,1,Airbus A320 (sharklets),United,EDDB,BER
959,EDDF,UA 9001,Expected,Dresden,2022-06-16 11:55:00+02:00,1,Canadair CRJ 900NG,United,EDDC,DRS
960,EDDF,UA 9011,Expected,Leipzig,2022-06-16 11:35:00+02:00,1,Embraer 190,United,EDDP,LEJ
961,EDDF,UA 9029,Expected,Copenhagen,2022-06-16 11:10:00+02:00,1,Airbus A321,United,EKCH,CPH
962,EDDF,UA 9054,Expected,Orlando,2022-06-16 11:05:00+02:00,1,Boeing 747-400,United,KMCO,MCO
963,EDDF,OU 5659,Expected,Stockholm,2022-06-16 11:15:00+02:00,1,Bombardier CRJ900,Croatia,ESSA,ARN
964,EDDF,UA 9183,Expected,Munich,2022-06-16 11:00:00+02:00,1,Airbus A320 (Sharklets),United,EDDM,MUC
965,EDDF,UA 9195,Expected,Amsterdam,2022-06-16 11:10:00+02:00,1,Airbus A321 (Sharklets),United,EHAM,AMS
966,EDDF,UA 9523,Expected,Friedrichshafen,2022-06-16 11:30:00+02:00,1,Canadair CRJ 900NG,United,EDNY,FDH
967,EDDF,UA 9550,Expected,Toulouse-Blagnac,2022-06-16 11:50:00+02:00,1,Airbus A320 (Sharklets),United,LFBO,TLS
968,EDDF,VY 5516,Expected,Madrid,2022-06-16 11:25:00+02:00,2,Bombardier CRJX,Vueling,LEMD,MAD
969,EDDF,UA 9287,Expected,Tel Aviv Yafo,2022-06-16 11:30:00+02:00,1,Airbus A321,United,LLBG,TLV
970,EDDF,AC 9175,Expected,Luxembourg,2022-06-16 12:00:00+02:00,1,Canadair CRJ 900NG,Air Canada,ELLX,LUX
971,EDDF,AC 9185,Expected,Barcelona,2022-06-16 12:40:00+02:00,1,Airbus A321,Air Canada,LEBL,BCN
972,EDDF,AC 9190,Expected,Wrocław,2022-06-16 12:10:00+02:00,1,Embraer 190,Air Canada,EPWR,WRO
973,EDDF,AC 9195,Expected,Nuremberg,2022-06-16 12:10:00+02:00,1,Canadair CRJ 900,Air Canada,EDDN,NUE
974,EDDF,AC 9213,Expected,Munich,2022-06-16 12:00:00+02:00,1,Airbus A320,Air Canada,EDDM,MUC
975,EDDF,AC 9258,Expected,Bremen,2022-06-16 12:15:00+02:00,1,Embraer 190,Air Canada,EDDW,BRE
976,EDDF,AC 9301,Expected,Rome,2022-06-16 12:00:00+02:00,1,Airbus A320 NEO,Air Canada,LIRF,FCO
977,EDDF,AC 9307,Expected,Milan,2022-06-16 12:35:00+02:00,1,Airbus A321,Air Canada,LIMC,MXP
978,EDDF,AC 9313,Expected,Venice,2022-06-16 12:10:00+02:00,1,Airbus A321,Air Canada,LIPZ,VCE
979,EDDF,AC 9346,Expected,Oslo,2022-06-16 12:00:00+02:00,1,Airbus A321 (Sharklets),Air Canada,ENGM,OSL
980,EDDF,AC 9371,Expected,Nice,2022-06-16 12:15:00+02:00,1,Airbus A320 (Sharklets),Air Canada,LFMN,NCE
981,EDDF,AC 9398,Expected,Bologna,2022-06-16 12:20:00+02:00,1,Airbus A320,Air Canada,LIPE,BLQ
982,EDDF,AC 9434,Expected,Berlin,2022-06-16 12:55:00+02:00,1,Airbus A321 NEO,Air Canada,EDDB,BER
983,EDDF,AC 9562,Expected,Billund,2022-06-16 12:40:00+02:00,1,Airbus A320,Air Canada,EKBI,BLL
984,EDDF,CX 6712,Expected,Hamburg,2022-06-16 12:10:00+02:00,1,Airbus A321,Cathay Pacific,EDDH,HAM
985,EDDF,CX 6716,Expected,Munich,2022-06-16 12:00:00+02:00,1,Airbus A320,Cathay Pacific,EDDM,MUC
986,EDDF,CX 6720,Expected,Nuremberg,2022-06-16 12:10:00+02:00,1,Canadair CRJ 900,Cathay Pacific,EDDN,NUE
987,EDDF,CX 6722,Expected,Oslo,2022-06-16 12:00:00+02:00,1,Airbus A321 (Sharklets),Cathay Pacific,ENGM,OSL
988,EDDF,AC 6847,Expected,Geneva,2022-06-16 12:05:00+02:00,1,BCS3,Air Canada,LSGG,GVA
989,EDDF,AC 7377,Expected,Firenze,2022-06-16 12:05:00+02:00,1,Embraer 195,Air Canada,LIRQ,FLR
990,EDDF,AC 9029,Expected,Zurich,2022-06-16 12:15:00+02:00,1,Airbus A320 (Sharklets),Air Canada,LSZH,ZRH
991,EDDF,AC 9065,Expected,Kraków,2022-06-16 12:25:00+02:00,1,Airbus A319,Air Canada,EPKK,KRK
992,EDDF,AC 9072,Expected,Amsterdam,2022-06-16 12:20:00+02:00,1,Airbus A320 (Sharklets),Air Canada,EHAM,AMS
993,EDDF,AC 9095,Expected,Bâle/Mulhouse,2022-06-16 12:15:00+02:00,1,Canadair CRJ 900NG,Air Canada,LFSB,BSL
994,EDDF,AC 9102,Expected,Goteborg,2022-06-16 12:05:00+02:00,1,Airbus A321,Air Canada,ESGG,GOT
995,EDDF,4Y 803,Expected,Bari,2022-06-16 12:30:00+02:00,1,Airbus A320,Airbus Transport International,LIBD,BRI
996,EDDF,AC 9144,Expected,Hamburg,2022-06-16 12:10:00+02:00,1,Airbus A321,Air Canada,EDDH,HAM
997,EDDF,AC 9152,Expected,Stockholm,2022-06-16 12:00:00+02:00,1,Airbus A321,Air Canada,ESSA,ARN
998,EDDF,LG 1903,Expected,Luxembourg,2022-06-16 12:00:00+02:00,1,Canadair CRJ 900NG,Luxair,ELLX,LUX
999,EDDF,LH 5763,Expected,Geneva,2022-06-16 12:05:00+02:00,1,BCS3,Lufthansa,LSGG,GVA
1000,EDDF,LH 6911,Expected,Firenze,2022-06-16 12:05:00+02:00,1,Embraer 195,Lufthansa,LIRQ,FLR
1001,EDDF,LO 5399,Expected,Kraków,2022-06-16 12:25:00+02:00,1,Airbus A319,LOT - Polish,EPKK,KRK
1002,EDDF,LO 5409,Expected,Wrocław,2022-06-16 12:10:00+02:00,1,Embraer 190,LOT - Polish,EPWR,WRO
1003,EDDF,LX 3602,Expected,Zurich,2022-06-16 12:15:00+02:00,1,Airbus A320 (Sharklets),SWISS,LSZH,ZRH
1004,EDDF,LX 3912,Expected,Bâle/Mulhouse,2022-06-16 12:15:00+02:00,1,Canadair CRJ 900NG,SWISS,LFSB,BSL
1005,EDDF,MS 9019,Expected,Nice,2022-06-16 12:15:00+02:00,1,Airbus A320 (Sharklets),EgyptAir,LFMN,NCE
1006,EDDF,SK 3133,Expected,Bâle/Mulhouse,2022-06-16 12:15:00+02:00,1,Bombardier CRJ900,SAS,LFSB,BSL
1007,EDDF,SK 3211,Expected,Goteborg,2022-06-16 12:05:00+02:00,1,Airbus A321,SAS,ESGG,GOT
1008,EDDF,SK 3381,Expected,Barcelona,2022-06-16 12:40:00+02:00,1,Airbus A321,SAS,LEBL,BCN
1009,EDDF,SK 3551,Expected,Budapest,2022-06-16 12:50:00+02:00,1,Airbus A321,SAS,LHBP,BUD
1010,EDDF,SK 3623,Expected,Oslo,2022-06-16 12:00:00+02:00,1,Airbus A321 (Sharklets),SAS,ENGM,OSL
1011,EDDF,SK 3671,Expected,Stockholm,2022-06-16 12:00:00+02:00,1,Airbus A321,SAS,ESSA,ARN
1012,EDDF,SK 3785,Expected,Vienna,2022-06-16 12:35:00+02:00,1,Airbus A320 NEO,SAS,LOWW,VIE
1013,EDDF,SK 8559,Expected,Nuremberg,2022-06-16 12:10:00+02:00,1,Bombardier CRJ900,SAS,EDDN,NUE
1014,EDDF,NH 5405,Expected,Bâle/Mulhouse,2022-06-16 12:15:00+02:00,1,Canadair CRJ 900NG,ANA,LFSB,BSL
1015,EDDF,NH 6107,Expected,Luxembourg,2022-06-16 12:00:00+02:00,1,Canadair CRJ 900NG,ANA,ELLX,LUX
1016,EDDF,NH 6134,Expected,Nice,2022-06-16 12:15:00+02:00,1,Airbus A320 (Sharklets),ANA,LFMN,NCE
1017,EDDF,NH 6765,Expected,Geneva,2022-06-16 12:05:00+02:00,1,BCS3,ANA,LSGG,GVA
1018,EDDF,SN 7070,Expected,Goteborg,2022-06-16 12:05:00+02:00,1,Airbus A321,Brussels,ESGG,GOT
1019,EDDF,SN 7126,Expected,Kraków,2022-06-16 12:25:00+02:00,1,Airbus A319,Brussels,EPKK,KRK
1020,EDDF,TG 7647,Expected,Amsterdam,2022-06-16 12:20:00+02:00,1,Airbus A320 (Sharklets),Thai Airways International,EHAM,AMS
1021,EDDF,TG 7657,Expected,Barcelona,2022-06-16 12:40:00+02:00,1,Airbus A321,Thai Airways International,LEBL,BCN
1022,EDDF,TG 7671,Expected,Nuremberg,2022-06-16 12:10:00+02:00,1,Canadair CRJ 900,Thai Airways International,EDDN,NUE
1023,EDDF,OS 7304,Expected,Dublin,2022-06-16 12:05:00+02:00,1,Airbus A320,Austrian,EIDW,DUB
1024,EDDF,OS 7476,Expected,Goteborg,2022-06-16 12:05:00+02:00,1,Airbus A321,Austrian,ESGG,GOT
1025,EDDF,TP 7501,Expected,Goteborg,2022-06-16 12:05:00+02:00,1,Airbus A321,TAP Air Portugal,ESGG,GOT
1026,EDDF,TP 7513,Expected,Stockholm,2022-06-16 12:00:00+02:00,1,Airbus A321,TAP Air Portugal,ESSA,ARN
1027,EDDF,TP 7515,Expected,Berlin,2022-06-16 12:55:00+02:00,1,Airbus A321 NEO,TAP Air Portugal,EDDB,BER
1028,EDDF,TP 7707,Expected,Hamburg,2022-06-16 12:10:00+02:00,1,Airbus A321,TAP Air Portugal,EDDH,HAM
1029,EDDF,TP 7733,Expected,Bremen,2022-06-16 12:15:00+02:00,1,Embraer 190,TAP Air Portugal,EDDW,BRE
1030,EDDF,TP 7783,Expected,Nuremberg,2022-06-16 12:10:00+02:00,1,Canadair CRJ 900,TAP Air Portugal,EDDN,NUE
1031,EDDF,UA 8745,Expected,Oslo,2022-06-16 12:00:00+02:00,1,Airbus A321 (Sharklets),United,ENGM,OSL
1032,EDDF,UA 8773,Expected,Bologna,2022-06-16 12:20:00+02:00,1,Airbus A320,United,LIPE,BLQ
1033,EDDF,UA 8801,Expected,Rome,2022-06-16 12:00:00+02:00,1,Airbus A320 NEO,United,LIRF,FCO
1034,EDDF,UA 8973,Expected,Berlin,2022-06-16 12:55:00+02:00,1,Airbus A321 NEO,United,EDDB,BER
1035,EDDF,UA 9016,Expected,Bremen,2022-06-16 12:15:00+02:00,1,Embraer 190,United,EDDW,BRE
1036,EDDF,UA 9051,Expected,Zurich,2022-06-16 12:15:00+02:00,1,Airbus A320 (Sharklets),United,LSZH,ZRH
1037,EDDF,UA 9057,Expected,Nice,2022-06-16 12:15:00+02:00,1,Airbus A320 (Sharklets),United,LFMN,NCE
1038,EDDF,UA 9058,Expected,Venice,2022-06-16 12:10:00+02:00,1,Airbus A321,United,LIPZ,VCE
1039,EDDF,UA 9073,Expected,Paris,2022-06-16 12:40:00+02:00,1,Airbus A321,United,LFPG,CDG
1040,EDDF,UA 9081,Expected,Milan,2022-06-16 12:35:00+02:00,1,Airbus A321,United,LIMC,MXP
1041,EDDF,UA 9203,Expected,Amsterdam,2022-06-16 12:20:00+02:00,1,Airbus A320 (Sharklets),United,EHAM,AMS
1042,EDDF,UA 9280,Expected,Wrocław,2022-06-16 12:10:00+02:00,1,Embraer 190,United,EPWR,WRO
1043,EDDF,UA 9310,Expected,Barcelona,2022-06-16 12:40:00+02:00,1,Airbus A321,United,LEBL,BCN
1044,EDDF,UA 9319,Expected,Bâle/Mulhouse,2022-06-16 12:15:00+02:00,1,Canadair CRJ 900NG,United,LFSB,BSL
1045,EDDF,TG 7937,Expected,Berlin,2022-06-16 12:55:00+02:00,1,Airbus A321 NEO,Thai Airways International,EDDB,BER
1046,EDDF,UA 9351,Expected,Nuremberg,2022-06-16 12:10:00+02:00,1,Canadair CRJ 900,United,EDDN,NUE
1047,EDDF,UA 9386,Expected,Kraków,2022-06-16 12:25:00+02:00,1,Airbus A319,United,EPKK,KRK
1048,EDDF,UA 9508,Expected,Stockholm,2022-06-16 12:00:00+02:00,1,Airbus A321,United,ESSA,ARN
1049,EDDF,UA 9509,Expected,Goteborg,2022-06-16 12:05:00+02:00,1,Airbus A321,United,ESGG,GOT
1050,EDDF,UA 9510,Expected,Luxembourg,2022-06-16 12:00:00+02:00,1,Canadair CRJ 900NG,United,ELLX,LUX
1051,EDDF,UA 9534,Expected,Billund,2022-06-16 12:40:00+02:00,1,Airbus A320,United,EKBI,BLL
1052,EDDF,UA 8947,Expected,Munich,2022-06-16 12:00:00+02:00,1,Airbus A320,United,EDDM,MUC
1053,EDDF,UA 9586,Expected,Hamburg,2022-06-16 12:10:00+02:00,1,Airbus A321,United,EDDH,HAM
1054,EDDF,UA 9802,Expected,Geneva,2022-06-16 12:05:00+02:00,1,BCS3,United,LSGG,GVA
